budget,matchup,base_seed,opening_id,leg,opening_plies,first_ai,second_ai,winner,moves,a_moves,b_moves,a_simulations,b_simulations,a_policy_evaluations,b_policy_evaluations,a_policy_inference_ns,b_policy_inference_ns,a_search_time_ns,b_search_time_ns
fixed_simulations,UCT_MCTS_vs_CNN_ROOT_MCTS,777,28,1,3,CNN_ROOT_MCTS,UCT_MCTS,DRAW,39,19,20,190000,200000,0,20,0,75516400,4954152500,5355400300
fixed_simulations,UCT_MCTS_vs_CNN_ROOT_MCTS,777,29,0,2,UCT_MCTS,CNN_ROOT_MCTS,DRAW,40,20,20,200000,200000,0,20,0,75690200,5339801100,5173064500
fixed_simulations,UCT_MCTS_vs_CNN_ROOT_MCTS,777,29,1,2,CNN_ROOT_MCTS,UCT_MCTS,UCT_MCTS,34,17,17,170000,170000,0,17,0,64131700,4437474700,4779192200
fixed_simulations,UCT_MCTS_vs_CNN_ROOT_MCTS,777,30,0,4,UCT_MCTS,CNN_ROOT_MCTS,CNN_ROOT_MCTS,34,17,17,170000,170000,0,17,0,64040100,4710650200,4466560900
fixed_simulations,UCT_MCTS_vs_CNN_ROOT_MCTS,777,30,1,4,CNN_ROOT_MCTS,UCT_MCTS,UCT_MCTS,32,16,16,160000,160000,0,16,0,59735200,4206616400,4521393300
fixed_simulations,UCT_MCTS_vs_CNN_ROOT_MCTS,777,31,0,2,UCT_MCTS,CNN_ROOT_MCTS,UCT_MCTS,31,16,15,160000,150000,0,15,0,56467200,4294410400,4070617700
fixed_simulations,UCT_MCTS_vs_CNN_ROOT_MCTS,777,31,1,2,CNN_ROOT_MCTS,UCT_MCTS,UCT_MCTS,34,17,17,170000,170000,0,17,0,63828300,4204001600,4556428100
fixed_simulations,UCT_MCTS_vs_CNN_ROOT_MCTS,777,32,0,4,UCT_MCTS,CNN_ROOT_MCTS,UCT_MCTS,3,2,1,20000,10000,0,1,0,4000000,123599100,69438300
fixed_simulations,UCT_MCTS_vs_CNN_ROOT_MCTS,777,32,1,4,CNN_ROOT_MCTS,UCT_MCTS,CNN_ROOT_MCTS,3,1,2,10000,20000,0,2,0,8056500,73905100,130586200
fixed_simulations,UCT_MCTS_vs_CNN_ROOT_MCTS,777,33,0,6,UCT_MCTS,CNN_ROOT_MCTS,UCT_MCTS,25,13,12,130000,120000,0,12,0,45075300,3557799600,3399252600
fixed_simulations,UCT_MCTS_vs_CNN_ROOT_MCTS,777,33,1,6,CNN_ROOT_MCTS,UCT_MCTS,UCT_MCTS,30,15,15,150000,150000,0,15,0,57837600,3865030600,4161749300
fixed_simulations,UCT_MCTS_vs_CNN_ROOT_MCTS,777,34,0,2,UCT_MCTS,CNN_ROOT_MCTS,UCT_MCTS,17,9,8,90000,80000,0,8,0,29745200,2658659800,2441493200
fixed_simulations,UCT_MCTS_vs_CNN_ROOT_MCTS,777,34,1,2,CNN_ROOT_MCTS,UCT_MCTS,UCT_MCTS,40,20,20,200000,200000,0,20,0,75391800,4834375500,5256570500
fixed_simulations,UCT_MCTS_vs_CNN_ROOT_MCTS,777,35,0,6,UCT_MCTS,CNN_ROOT_MCTS,CNN_ROOT_MCTS,32,16,16,160000,160000,0,16,0,64617000,3974930200,3832016800
fixed_simulations,UCT_MCTS_vs_CNN_ROOT_MCTS,777,35,1,6,CNN_ROOT_MCTS,UCT_MCTS,UCT_MCTS,30,15,15,150000,150000,0,15,0,57288700,4044587500,4378593800
fixed_simulations,UCT_MCTS_vs_CNN_ROOT_MCTS,777,36,0,4,UCT_MCTS,CNN_ROOT_MCTS,UCT_MCTS,25,13,12,130000,120000,0,12,0,45659900,3638906500,3389341400
fixed_simulations,UCT_MCTS_vs_CNN_ROOT_MCTS,777,36,1,4,CNN_ROOT_MCTS,UCT_MCTS,DRAW,38,19,19,190000,190000,0,19,0,75098300,4336943600,4714541800
fixed_simulations,UCT_MCTS_vs_CNN_ROOT_MCTS,777,37,0,5,UCT_MCTS,CNN_ROOT_MCTS,UCT_MCTS,31,16,15,160000,150000,0,15,0,55603700,3924883700,3695801100
fixed_simulations,UCT_MCTS_vs_CNN_ROOT_MCTS,777,37,1,5,CNN_ROOT_MCTS,UCT_MCTS,CNN_ROOT_MCTS,31,15,16,150000,160000,0,16,0,60581500,4177564500,4469153900
fixed_simulations,UCT_MCTS_vs_CNN_ROOT_MCTS,777,38,0,6,UCT_MCTS,CNN_ROOT_MCTS,CNN_ROOT_MCTS,30,15,15,150000,150000,0,15,0,57229400,3421031500,3286819200
fixed_simulations,UCT_MCTS_vs_CNN_ROOT_MCTS,777,38,1,6,CNN_ROOT_MCTS,UCT_MCTS,UCT_MCTS,30,15,15,150000,150000,0,15,0,58804600,3092020000,3383625300
fixed_simulations,UCT_MCTS_vs_CNN_ROOT_MCTS,777,39,0,4,UCT_MCTS,CNN_ROOT_MCTS,CNN_ROOT_MCTS,30,15,15,150000,150000,0,15,0,56588100,3900145300,3689522900
fixed_simulations,UCT_MCTS_vs_CNN_ROOT_MCTS,777,39,1,4,CNN_ROOT_MCTS,UCT_MCTS,UCT_MCTS,30,15,15,150000,150000,0,15,0,56755300,3504440200,3836851800
fixed_simulations,UCT_MCTS_vs_CNN_ROOT_MCTS,777,40,0,2,UCT_MCTS,CNN_ROOT_MCTS,CNN_ROOT_MCTS,30,15,15,150000,150000,0,15,0,56960300,3857026100,3708953900
fixed_simulations,UCT_MCTS_vs_CNN_ROOT_MCTS,777,40,1,2,CNN_ROOT_MCTS,UCT_MCTS,CNN_ROOT_MCTS,35,17,18,170000,180000,0,18,0,69135400,4442383300,4821773300
fixed_simulations,UCT_MCTS_vs_CNN_ROOT_MCTS,777,41,0,4,UCT_MCTS,CNN_ROOT_MCTS,DRAW,38,19,19,190000,190000,0,19,0,71306000,5638145200,5433451700
fixed_simulations,UCT_MCTS_vs_CNN_ROOT_MCTS,777,41,1,4,CNN_ROOT_MCTS,UCT_MCTS,CNN_ROOT_MCTS,33,16,17,160000,170000,0,17,0,63966300,4638273100,5010817700
fixed_simulations,UCT_MCTS_vs_CNN_ROOT_MCTS,777,42,0,3,UCT_MCTS,CNN_ROOT_MCTS,UCT_MCTS,27,14,13,140000,130000,0,13,0,49957800,4066661800,3859876100
fixed_simulations,UCT_MCTS_vs_CNN_ROOT_MCTS,777,42,1,3,CNN_ROOT_MCTS,UCT_MCTS,CNN_ROOT_MCTS,31,15,16,150000,160000,0,16,0,64790600,4646371800,5037883700
fixed_simulations,UCT_MCTS_vs_CNN_ROOT_MCTS,777,43,0,6,UCT_MCTS,CNN_ROOT_MCTS,UCT_MCTS,1,1,0,10000,0,0,0,0,0,28018100,0
fixed_simulations,UCT_MCTS_vs_CNN_ROOT_MCTS,777,43,1,6,CNN_ROOT_MCTS,UCT_MCTS,CNN_ROOT_MCTS,1,0,1,0,10000,0,1,0,4030800,0,30378900
fixed_simulations,UCT_MCTS_vs_CNN_ROOT_MCTS,777,44,0,4,UCT_MCTS,CNN_ROOT_MCTS,UCT_MCTS,35,18,17,180000,170000,0,17,0,64949300,4343455000,4139959900
fixed_simulations,UCT_MCTS_vs_CNN_ROOT_MCTS,777,44,1,4,CNN_ROOT_MCTS,UCT_MCTS,CNN_ROOT_MCTS,29,14,15,140000,150000,0,15,0,55731800,3898307900,4226977500
fixed_simulations,UCT_MCTS_vs_CNN_ROOT_MCTS,777,45,0,2,UCT_MCTS,CNN_ROOT_MCTS,CNN_ROOT_MCTS,32,16,16,160000,160000,0,16,0,59752000,4703236500,4527390800
fixed_simulations,UCT_MCTS_vs_CNN_ROOT_MCTS,777,45,1,2,CNN_ROOT_MCTS,UCT_MCTS,UCT_MCTS,34,17,17,170000,170000,0,17,0,64257200,4107454900,4440184700
fixed_simulations,UCT_MCTS_vs_CNN_ROOT_MCTS,777,46,0,3,UCT_MCTS,CNN_ROOT_MCTS,UCT_MCTS,35,18,17,180000,170000,0,17,0,63292800,4915106000,4640670800
fixed_simulations,UCT_MCTS_vs_CNN_ROOT_MCTS,777,46,1,3,CNN_ROOT_MCTS,UCT_MCTS,UCT_MCTS,28,14,14,140000,140000,0,14,0,52177700,3841135100,4163282500
fixed_simulations,UCT_MCTS_vs_CNN_ROOT_MCTS,777,47,0,5,UCT_MCTS,CNN_ROOT_MCTS,UCT_MCTS,31,16,15,160000,150000,0,15,0,56890100,3640565500,3451587500
fixed_simulations,UCT_MCTS_vs_CNN_ROOT_MCTS,777,47,1,5,CNN_ROOT_MCTS,UCT_MCTS,UCT_MCTS,34,17,17,170000,170000,0,17,0,64357500,4017503900,4327271300
fixed_simulations,UCT_MCTS_vs_CNN_ROOT_MCTS,777,48,0,3,UCT_MCTS,CNN_ROOT_MCTS,UCT_MCTS,33,17,16,170000,160000,0,16,0,60494000,4013567200,3781253400
fixed_simulations,UCT_MCTS_vs_CNN_ROOT_MCTS,777,48,1,3,CNN_ROOT_MCTS,UCT_MCTS,CNN_ROOT_MCTS,13,6,7,60000,70000,0,7,0,26700700,1408344400,1655493200
fixed_simulations,UCT_MCTS_vs_CNN_ROOT_MCTS,777,49,0,2,UCT_MCTS,CNN_ROOT_MCTS,UCT_MCTS,19,10,9,100000,90000,0,9,0,34401200,3068923300,2876701000
fixed_simulations,UCT_MCTS_vs_CNN_ROOT_MCTS,777,49,1,2,CNN_ROOT_MCTS,UCT_MCTS,CNN_ROOT_MCTS,31,15,16,150000,160000,0,16,0,60549000,4750566800,5132301600
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,0,0,4,MLP_ROOT_MCTS,CNN_ROOT_MCTS,MLP_ROOT_MCTS,29,15,14,150000,140000,15,14,1560900,53105300,4112011000,3867780300
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,0,1,4,CNN_ROOT_MCTS,MLP_ROOT_MCTS,MLP_ROOT_MCTS,30,15,15,150000,150000,15,15,1514000,55431500,4305585400,4641415700
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,1,0,6,MLP_ROOT_MCTS,CNN_ROOT_MCTS,MLP_ROOT_MCTS,9,5,4,50000,40000,5,4,545900,15306400,1042786600,922597000
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,1,1,6,CNN_ROOT_MCTS,MLP_ROOT_MCTS,DRAW,36,18,18,180000,180000,18,18,1832900,67575300,3752667700,4061041000
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,2,0,2,MLP_ROOT_MCTS,CNN_ROOT_MCTS,MLP_ROOT_MCTS,29,15,14,150000,140000,15,14,1496800,52711900,4596781500,4365109200
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,2,1,2,CNN_ROOT_MCTS,MLP_ROOT_MCTS,DRAW,40,20,20,200000,200000,20,20,2089500,75124300,4772943800,5157008500
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,3,0,6,MLP_ROOT_MCTS,CNN_ROOT_MCTS,DRAW,36,18,18,180000,180000,18,18,1888700,66735300,4212303400,4061113000
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,3,1,6,CNN_ROOT_MCTS,MLP_ROOT_MCTS,MLP_ROOT_MCTS,28,14,14,140000,140000,14,14,1412900,52014300,3295722000,3549424900
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,4,0,5,MLP_ROOT_MCTS,CNN_ROOT_MCTS,MLP_ROOT_MCTS,31,16,15,160000,150000,16,15,1742100,56175800,3894301000,3725228700
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,4,1,5,CNN_ROOT_MCTS,MLP_ROOT_MCTS,MLP_ROOT_MCTS,32,16,16,160000,160000,16,16,1634400,60192300,4370646300,4653326200
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,5,0,5,MLP_ROOT_MCTS,CNN_ROOT_MCTS,CNN_ROOT_MCTS,14,7,7,70000,70000,7,7,707900,25729500,1938672000,1704482300
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,5,1,5,CNN_ROOT_MCTS,MLP_ROOT_MCTS,MLP_ROOT_MCTS,12,6,6,60000,60000,6,6,616600,23316900,1119730000,1388602100
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,6,0,2,MLP_ROOT_MCTS,CNN_ROOT_MCTS,MLP_ROOT_MCTS,31,16,15,160000,150000,16,15,1691700,55162600,4760304200,4526921600
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,6,1,2,CNN_ROOT_MCTS,MLP_ROOT_MCTS,CNN_ROOT_MCTS,13,6,7,60000,70000,6,7,606200,26395500,1452115200,1755323900
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,7,0,5,MLP_ROOT_MCTS,CNN_ROOT_MCTS,CNN_ROOT_MCTS,32,16,16,160000,160000,16,16,1640000,61231100,4025046800,3841742600
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,7,1,5,CNN_ROOT_MCTS,MLP_ROOT_MCTS,CNN_ROOT_MCTS,29,14,15,140000,150000,14,15,1427800,56202000,3460423200,3783294300
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,8,0,6,MLP_ROOT_MCTS,CNN_ROOT_MCTS,MLP_ROOT_MCTS,1,1,0,10000,0,1,0,115000,0,18152500,0
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,8,1,6,CNN_ROOT_MCTS,MLP_ROOT_MCTS,CNN_ROOT_MCTS,1,0,1,0,10000,0,1,0,3645500,0,20764900
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,9,0,6,MLP_ROOT_MCTS,CNN_ROOT_MCTS,MLP_ROOT_MCTS,25,13,12,130000,120000,13,12,1381100,44369100,3469537100,3236555200
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,9,1,6,CNN_ROOT_MCTS,MLP_ROOT_MCTS,CNN_ROOT_MCTS,25,12,13,120000,130000,12,13,1227000,48656700,3009135300,3330719700
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,10,0,3,MLP_ROOT_MCTS,CNN_ROOT_MCTS,CNN_ROOT_MCTS,34,17,17,170000,170000,17,17,1778600,64629700,5611107600,5432102600
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,10,1,3,CNN_ROOT_MCTS,MLP_ROOT_MCTS,MLP_ROOT_MCTS,18,9,9,90000,90000,9,9,908200,33486400,3141600700,3541551600
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,11,0,3,MLP_ROOT_MCTS,CNN_ROOT_MCTS,CNN_ROOT_MCTS,32,16,16,160000,160000,16,16,1661200,59860300,4642675400,4378467800
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,11,1,3,CNN_ROOT_MCTS,MLP_ROOT_MCTS,CNN_ROOT_MCTS,33,16,17,160000,170000,16,17,1629300,64267200,4859472400,5206015500
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,12,0,2,MLP_ROOT_MCTS,CNN_ROOT_MCTS,CNN_ROOT_MCTS,38,19,19,190000,190000,19,19,1960100,71513500,5147363500,4957123900
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,12,1,2,CNN_ROOT_MCTS,MLP_ROOT_MCTS,CNN_ROOT_MCTS,29,14,15,140000,150000,14,15,1423300,55745100,3461640900,3807989100
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,13,0,2,MLP_ROOT_MCTS,CNN_ROOT_MCTS,CNN_ROOT_MCTS,36,18,18,180000,180000,18,18,1886600,67136400,5533383800,5392796100
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,13,1,2,CNN_ROOT_MCTS,MLP_ROOT_MCTS,MLP_ROOT_MCTS,36,18,18,180000,180000,18,18,1933300,68401600,5021596900,5348208100
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,14,0,2,MLP_ROOT_MCTS,CNN_ROOT_MCTS,MLP_ROOT_MCTS,29,15,14,150000,140000,15,14,1551300,52778700,3835819100,3591564300
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,14,1,2,CNN_ROOT_MCTS,MLP_ROOT_MCTS,CNN_ROOT_MCTS,29,14,15,140000,150000,14,15,1406800,57075900,3537749300,3887871700
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,15,0,2,MLP_ROOT_MCTS,CNN_ROOT_MCTS,MLP_ROOT_MCTS,29,15,14,150000,140000,15,14,1552300,52757400,4298580300,4091186900
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,15,1,2,CNN_ROOT_MCTS,MLP_ROOT_MCTS,MLP_ROOT_MCTS,34,17,17,170000,170000,17,17,1720600,64620800,4501927000,4795787100
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,16,0,5,MLP_ROOT_MCTS,CNN_ROOT_MCTS,MLP_ROOT_MCTS,3,2,1,20000,10000,2,1,180000,3856600,114856500,64990600
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,16,1,5,CNN_ROOT_MCTS,MLP_ROOT_MCTS,CNN_ROOT_MCTS,3,1,2,10000,20000,1,2,98200,7697200,60495100,117260200
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,17,0,4,MLP_ROOT_MCTS,CNN_ROOT_MCTS,CNN_ROOT_MCTS,32,16,16,160000,160000,16,16,1619100,59830000,4499366300,4305310800
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,17,1,4,CNN_ROOT_MCTS,MLP_ROOT_MCTS,MLP_ROOT_MCTS,26,13,13,130000,130000,13,13,1262100,49192700,3748925700,4015201600
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,18,0,2,MLP_ROOT_MCTS,CNN_ROOT_MCTS,MLP_ROOT_MCTS,33,17,16,170000,160000,17,16,1722200,59962900,5312018700,5089829400
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,18,1,2,CNN_ROOT_MCTS,MLP_ROOT_MCTS,MLP_ROOT_MCTS,32,16,16,160000,160000,16,16,1710800,60201000,4250340000,4571079600
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,19,0,2,MLP_ROOT_MCTS,CNN_ROOT_MCTS,CNN_ROOT_MCTS,28,14,14,140000,140000,14,14,1408600,52769400,4182620000,4029199900
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,19,1,2,CNN_ROOT_MCTS,MLP_ROOT_MCTS,DRAW,40,20,20,200000,200000,20,20,2102500,74611700,5035559500,5371566000
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,20,0,5,MLP_ROOT_MCTS,CNN_ROOT_MCTS,MLP_ROOT_MCTS,3,2,1,20000,10000,2,1,205200,3844100,123967600,85285500
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,20,1,5,CNN_ROOT_MCTS,MLP_ROOT_MCTS,CNN_ROOT_MCTS,3,1,2,10000,20000,1,2,107900,7519600,76629300,133552500
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,21,0,6,MLP_ROOT_MCTS,CNN_ROOT_MCTS,MLP_ROOT_MCTS,3,2,1,20000,10000,2,1,204800,3911100,109903400,71312600
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,21,1,6,CNN_ROOT_MCTS,MLP_ROOT_MCTS,CNN_ROOT_MCTS,3,1,2,10000,20000,1,2,105200,7614200,68085600,123034000
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,22,0,5,MLP_ROOT_MCTS,CNN_ROOT_MCTS,DRAW,37,19,18,190000,180000,19,18,1967100,68838700,4316789500,4186808000
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,22,1,5,CNN_ROOT_MCTS,MLP_ROOT_MCTS,CNN_ROOT_MCTS,29,14,15,140000,150000,14,15,1490000,56032800,2890115000,3159950700
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,23,0,3,MLP_ROOT_MCTS,CNN_ROOT_MCTS,MLP_ROOT_MCTS,29,15,14,150000,140000,15,14,1507700,54004400,3845597400,3618241100
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,23,1,3,CNN_ROOT_MCTS,MLP_ROOT_MCTS,CNN_ROOT_MCTS,31,15,16,150000,160000,15,16,1544200,59228000,4361305300,4747568000
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,24,0,3,MLP_ROOT_MCTS,CNN_ROOT_MCTS,CNN_ROOT_MCTS,32,16,16,160000,160000,16,16,1659700,60014700,4472680700,4244994700
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,24,1,3,CNN_ROOT_MCTS,MLP_ROOT_MCTS,CNN_ROOT_MCTS,37,18,19,180000,190000,18,19,1884000,71433900,5113697200,5459529100
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,25,0,3,MLP_ROOT_MCTS,CNN_ROOT_MCTS,CNN_ROOT_MCTS,22,11,11,110000,110000,11,11,1106200,41148300,3655283200,3477823700
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,25,1,3,CNN_ROOT_MCTS,MLP_ROOT_MCTS,MLP_ROOT_MCTS,30,15,15,150000,150000,15,15,1506500,56485900,4093952000,4336916000
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,26,0,4,MLP_ROOT_MCTS,CNN_ROOT_MCTS,CNN_ROOT_MCTS,32,16,16,160000,160000,16,16,1621300,62266200,3821232300,3629624300
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,26,1,4,CNN_ROOT_MCTS,MLP_ROOT_MCTS,CNN_ROOT_MCTS,19,9,10,90000,100000,9,10,924500,37537300,2627366100,2919574500
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,27,0,6,MLP_ROOT_MCTS,CNN_ROOT_MCTS,CNN_ROOT_MCTS,26,13,13,130000,130000,13,13,1307700,48751200,2974730300,2780459900
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,27,1,6,CNN_ROOT_MCTS,MLP_ROOT_MCTS,MLP_ROOT_MCTS,30,15,15,150000,150000,15,15,4114900,56189400,3665357100,3878726500
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,28,0,4,MLP_ROOT_MCTS,CNN_ROOT_MCTS,MLP_ROOT_MCTS,27,14,13,140000,130000,14,13,1509900,49090100,3855205500,3695780100
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,28,1,4,CNN_ROOT_MCTS,MLP_ROOT_MCTS,DRAW,38,19,19,190000,190000,19,19,1974200,71312500,4674328100,5064401400
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,29,0,4,MLP_ROOT_MCTS,CNN_ROOT_MCTS,MLP_ROOT_MCTS,3,2,1,20000,10000,2,1,204900,3811500,166370400,108463600
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,29,1,4,CNN_ROOT_MCTS,MLP_ROOT_MCTS,CNN_ROOT_MCTS,3,1,2,10000,20000,1,2,105400,7619200,101154400,166904400
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,30,0,2,MLP_ROOT_MCTS,CNN_ROOT_MCTS,MLP_ROOT_MCTS,31,16,15,160000,150000,16,15,1610100,56704700,4515737400,4301378300
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,30,1,2,CNN_ROOT_MCTS,MLP_ROOT_MCTS,MLP_ROOT_MCTS,36,18,18,180000,180000,18,18,1868500,67067900,4816212100,5169812400
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,31,0,5,MLP_ROOT_MCTS,CNN_ROOT_MCTS,MLP_ROOT_MCTS,31,16,15,160000,150000,16,15,1560600,56836500,3871231700,3699297700
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,31,1,5,CNN_ROOT_MCTS,MLP_ROOT_MCTS,CNN_ROOT_MCTS,31,15,16,150000,160000,15,16,1551800,59936600,3997404100,4266040300
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,32,0,2,MLP_ROOT_MCTS,CNN_ROOT_MCTS,MLP_ROOT_MCTS,13,7,6,70000,60000,7,6,724100,22510500,1847519300,1504825900
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,32,1,2,CNN_ROOT_MCTS,MLP_ROOT_MCTS,CNN_ROOT_MCTS,37,18,19,180000,190000,18,19,1861200,71207700,4001429500,4415923800
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,33,0,6,MLP_ROOT_MCTS,CNN_ROOT_MCTS,MLP_ROOT_MCTS,29,15,14,150000,140000,15,14,1572000,52754300,4149304800,3951095700
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,33,1,6,CNN_ROOT_MCTS,MLP_ROOT_MCTS,MLP_ROOT_MCTS,30,15,15,150000,150000,15,15,1558800,56803100,3979305400,4297484100
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,34,0,6,MLP_ROOT_MCTS,CNN_ROOT_MCTS,MLP_ROOT_MCTS,23,12,11,120000,110000,12,11,1194600,41206800,3453607600,3227539200
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,34,1,6,CNN_ROOT_MCTS,MLP_ROOT_MCTS,MLP_ROOT_MCTS,28,14,14,140000,140000,14,14,1487200,52811200,3426882900,3776760700
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,35,0,2,MLP_ROOT_MCTS,CNN_ROOT_MCTS,CNN_ROOT_MCTS,32,16,16,160000,160000,16,16,1857000,59906300,4043610900,3819248600
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,35,1,2,CNN_ROOT_MCTS,MLP_ROOT_MCTS,CNN_ROOT_MCTS,31,15,16,150000,160000,15,16,1526300,59942900,3606579700,3962028600
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,36,0,2,MLP_ROOT_MCTS,CNN_ROOT_MCTS,CNN_ROOT_MCTS,36,18,18,180000,180000,18,18,1919400,67333700,4108661800,3901250500
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,36,1,2,CNN_ROOT_MCTS,MLP_ROOT_MCTS,MLP_ROOT_MCTS,36,18,18,180000,180000,18,18,1861500,68491200,3724138600,4047908700
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,37,0,2,MLP_ROOT_MCTS,CNN_ROOT_MCTS,MLP_ROOT_MCTS,31,16,15,160000,150000,16,15,1753400,55937700,4475895600,4278074500
fixed_simulations,MLP_ROOT_MCTS_vs_CNN_ROOT_MCTS,42,37,1,2,CNN_ROOT_MCTS,MLP_ROOT_MCTS,MLP_ROOT_MCTS,32,16,16,160000,160000,16,16,1664400,60043200,4138228600,4471892600
